organism_level_trait	QTL_Chr	QTL	mediator_transcript	mediator_gene	eQTL	mediation_estimate	adjusted_p	prop_med	q99_mediator
propionicL1survival	I	12335423	ZC412.1a.1	npr-13	14400674	0.00120984927158536	0.816	NA	Other genes
propionicL1survival	I	12335423	F58D5.9.1	F58D5.9	11854295	0.00566979671891794	0.817	NA	Other genes
propionicL1survival	I	12335423	W01F3.3g.1	mlt-11	11670443	0.000767964182839262	0.818	NA	Other genes
propionicL1survival	I	12335423	Y48G8AL.11a.2	haf-6	2013010	0.0057634661934164	0.821	NA	Other genes
propionicL1survival	I	12335423	ZC334.10.2	ins-29	14169090	0.00287338381114354	0.824	NA	Other genes
propionicL1survival	I	12335423	ZK180.5c.1	ZK180.5	2013029	0.00208053037716055	0.824	NA	Other genes
propionicL1survival	I	12335423	F53F4.8	F53F4.8	13463537	0.00194666471614313	0.825	NA	Other genes
propionicL1survival	I	12335423	F18E2.5b.1	gpa-13	12538057	0.00314856802232232	0.828	NA	Other genes
propionicL1survival	I	12335423	T07D10.3.1	T07D10.3	12490467	0.00150799297509081	0.828	NA	Other genes
propionicL1survival	I	12335423	ZC434.7b.2	coa-6	11293639	0.0016923414190896	0.831	NA	Other genes
propionicL1survival	I	12335423	Y52B11A.2a.1	impt-1	11023315	0.00140598529410239	0.832	NA	Other genes
propionicL1survival	I	12335423	F33H2.2.2	F33H2.2	14796721	0.00044024043842864	0.834	NA	Other genes
propionicL1survival	I	12335423	Y18D10A.10.1	clec-104	12877088	0.0026855611520379	0.835	NA	Other genes
propionicL1survival	I	12335423	ZC412.3b.1	ZC412.3	13352378	0.00348832501213529	0.835	NA	Other genes
propionicL1survival	I	12335423	Y47H9C.4b.2	ced-1	11831126	0.00248993424130048	0.841	NA	Other genes
propionicL1survival	I	12335423	T19B4.5.1	T19B4.5	5810148	0.00425031393497383	0.842	NA	Other genes
propionicL1survival	I	12335423	M01G12.9.1	M01G12.9	11942471	0.00244318427615187	0.844	NA	Other genes
propionicL1survival	I	12335423	Y53C10A.24.1	Y53C10A.24	10926712	0.00409006712607995	0.845	NA	Other genes
propionicL1survival	I	12335423	F54H12.2.1	F54H12.2	13854769	0.00310644741522484	0.848	NA	Other genes
propionicL1survival	I	12335423	F14H3.15.1	F14H3.15	11250635	0.00158091320651166	0.853	NA	Other genes
propionicL1survival	I	12335423	Y47H9C.1.1	Y47H9C.1	11778216	0.0029241541633851	0.854	NA	Other genes
propionicL1survival	I	12335423	Y18D10A.6b.2	nhx-8	11613981	0.00344153750629221	0.855	NA	Other genes
propionicL1survival	I	12335423	C08E8.4.1	C08E8.4	1549172	0.00168455886258173	0.857	NA	Other genes
propionicL1survival	I	12335423	C26C6.5b.1	dcp-66	10117295	0.00313110182210642	0.859	NA	Other genes
propionicL1survival	I	12335423	F57C9.6.1	F57C9.6	4791537	0.00320148616995184	0.86	NA	Other genes
propionicL1survival	I	12335423	M01G12.14.1	M01G12.14	12070233	0.00313256372401249	0.863	NA	Other genes
propionicL1survival	I	12335423	T07A5.7.1	T07A5.7	14168632	0.00132247173056674	0.863	NA	Other genes
propionicL1survival	I	12335423	ZK666.6.1	clec-60	13227967	0.000607405606875516	0.863	NA	Other genes
propionicL1survival	I	12335423	T06C12.4.1	fbxa-197	11235630	0.00214693419793355	0.864	NA	Other genes
propionicL1survival	I	12335423	Y87G2A.5.2	glp-4	13562995	0.00204596560304588	0.865	NA	Other genes
propionicL1survival	I	12335423	Y6E2A.4.2	Y6E2A.4	13410898	0.000553013686631655	0.866	NA	Other genes
propionicL1survival	I	12335423	R09B3.6	R09B3.6	11913243	0.000842486373516042	0.871	NA	Other genes
propionicL1survival	I	12335423	F39H2.4.1	syp-3	8333166	0.000952297234593132	0.876	NA	Other genes
propionicL1survival	I	12335423	C47B2.9.2	C47B2.9	12981519	0.00315473957229287	0.877	NA	Other genes
propionicL1survival	I	12335423	Y71F9AL.10b.1	Y71F9AL.10	2804940	0.000873567196707593	0.877	NA	Other genes
propionicL1survival	I	12335423	F17B5.1a.1	F17B5.1	13463537	0.00177776955030892	0.878	NA	Other genes
propionicL1survival	I	12335423	F32A7.5c.1	maph-1.1	14880240	0.00260172897159909	0.878	NA	Other genes
propionicL1survival	I	12335423	F49B2.2.1	fbxb-67	14320225	0.00295735261097813	0.88	NA	Other genes
propionicL1survival	I	12335423	Y19D10A.10	Y19D10A.10	13312810	0.000184849339283742	0.88	NA	Other genes
propionicL1survival	I	12335423	C55A6.1.2	C55A6.1	13171417	0.000615510954008341	0.885	NA	Other genes
propionicL1survival	I	12335423	C01A2.5.1	tads-1	13388047	0.00427709146794511	0.887	NA	Other genes
propionicL1survival	I	12335423	M01G12.12.2	rrf-2	12102019	0.000280230216579473	0.889	NA	Other genes
propionicL1survival	I	12335423	B0511.2	B0511.2	10702236	0.000900808556252963	0.89	NA	Other genes
propionicL1survival	I	12335423	C54G7.3a.1	lgx-1	14700446	0.000777799076828812	0.89	NA	Other genes
propionicL1survival	I	12335423	T23G11.2.2	gna-2	7570359	0.00062321743011372	0.893	NA	Other genes
propionicL1survival	I	12335423	C39B5.10.1	C39B5.10	14307332	0.00190340732075551	0.894	NA	Other genes
propionicL1survival	I	12335423	F33H2.1.2	dog-1	15017695	0.000810451300939524	0.895	NA	Other genes
propionicL1survival	I	12335423	Y51H1A.3b.1	Y51H1A.3	13171417	0.00209704228428479	0.896	NA	Other genes
propionicL1survival	I	12335423	F15H9.8	F15H9.8	12101828	0.000575700494277387	0.897	NA	Other genes
propionicL1survival	I	12335423	C08E3.12.1	fbxa-160	13171417	0.000425600187493387	0.898	NA	Other genes
propionicL1survival	I	12335423	C04E12.2.2	C04E12.2	11458256	0.00150138287377759	0.899	NA	Other genes
propionicL1survival	I	12335423	Y55F3BR.10.1	Y55F3BR.10	10693877	0.0023033231391118	0.899	NA	Other genes
propionicL1survival	I	12335423	T27B7.4b.1	nhr-115	8484435	0.00247508244914122	0.9	NA	Other genes
propionicL1survival	I	12335423	Y105E8A.22.1	exc-4	14502855	0.000887872101884667	0.902	NA	Other genes
propionicL1survival	I	12335423	Y119D3B.7.1	fbxa-63	12581234	0.000126421940568808	0.903	NA	Other genes
propionicL1survival	I	12335423	B0205.14.1	B0205.14	11928955	0.000415762963147167	0.905	NA	Other genes
propionicL1survival	I	12335423	Y18D10A.5.2	gsk-3	12848359	0.000855516488015468	0.907	NA	Other genes
propionicL1survival	I	12335423	B0344.1	B0344.1	12769876	0.000579218443763858	0.909	NA	Other genes
propionicL1survival	I	12335423	W01C8.5b.1	W01C8.5	13463537	0.000420761531138276	0.91	NA	Other genes
propionicL1survival	I	12335423	C41D11.1b.1	eri-6	4502140	0.00026638496510434	0.911	NA	Other genes
propionicL1survival	I	12335423	R06C1.3b.1	wve-1	12102116	0.000509328036773614	0.912	NA	Other genes
propionicL1survival	I	12335423	C47B2.6a.1	gale-1	12966551	0.000627043010455976	0.914	NA	Other genes
propionicL1survival	I	12335423	C06A5.7a.2	unc-94	6074462	0.00100328332121958	0.916	NA	Other genes
propionicL1survival	I	12335423	Y37A1C.1h.1	nkcc-1	14172637	0.00168015027840307	0.916	NA	Other genes
propionicL1survival	I	12335423	Y71H2AM.16.1	pho-9	13032804	0.000365166822248615	0.916	NA	Other genes
propionicL1survival	I	12335423	C06C3.6.1	srh-48	14172637	0.00137009595603639	0.917	NA	Other genes
propionicL1survival	I	12335423	ZC434.7b.1	coa-6	10117295	0.000545527283455585	0.918	NA	Other genes
propionicL1survival	I	12335423	Y110A2AL.13.1	pinn-1	11780044	0.00018422376576601	0.92	NA	Other genes
propionicL1survival	I	12335423	T02G6.10	T02G6.10	11913243	0.00111131466937102	0.921	NA	Other genes
propionicL1survival	I	12335423	F43C11.6.1	F43C11.6	14168632	0.00253791662606138	0.922	NA	Other genes
propionicL1survival	I	12335423	B0205.9.1	B0205.9	11312403	0.000980001125802931	0.923	NA	Other genes
propionicL1survival	I	12335423	C24G6.4.1	nhr-47	14266541	0.000182189725922099	0.924	NA	Other genes
propionicL1survival	I	12335423	K09D9.13.1	srw-89	12581234	0.00132502252350084	0.924	NA	Other genes
propionicL1survival	I	12335423	M01E5.2.2	M01E5.2	13190173	0.00141283823851401	0.925	NA	Other genes
propionicL1survival	I	12335423	F15H9.1.1	F15H9.1	12121918	0.00151723747953963	0.927	NA	Other genes
propionicL1survival	I	12335423	K02F3.4.1	zip-2	14187420	0.000977918341735361	0.931	NA	Other genes
propionicL1survival	I	12335423	C04C3.3.2	pdhb-1	12489157	0.00047805712870466	0.932	NA	Other genes
propionicL1survival	I	12335423	Y110A7A.3.1	unc-63	4775095	0.00151893229356812	0.932	NA	Other genes
propionicL1survival	I	12335423	C47C12.4	miro-2	3524078	0.00136547462249355	0.933	NA	Other genes
propionicL1survival	I	12335423	M01A10.3.2	ostd-1	11710030	0.000526428099226039	0.935	NA	Other genes
propionicL1survival	I	12335423	Y54E5A.1.2	ttm-5	14676713	0.000943350210080878	0.94	NA	Other genes
propionicL1survival	I	12335423	T22H2.6b.1	pgrn-1	11705602	0.000832048500440896	0.941	NA	Other genes
propionicL1survival	I	12335423	B0205.13.1	B0205.13	12101627	0.000140318809641034	0.942	NA	Other genes
propionicL1survival	I	12335423	F52F12.4.1	lsl-1	9651408	0.000507632219342752	0.942	NA	Other genes
propionicL1survival	I	12335423	R07C3.12	clec-44	10827365	0.00020654769630796	0.951	NA	Other genes
propionicL1survival	I	12335423	W02D9.5.1	ssp-37	12567086	0.000697846326941677	0.953	NA	Other genes
propionicL1survival	I	12335423	E03H4.8.2	E03H4.8	12422178	0.0010268255875397	0.955	NA	Other genes
propionicL1survival	I	12335423	F35E12.9a.1	F35E12.9	12771585	0.000240424953724929	0.959	NA	Other genes
propionicL1survival	I	12335423	F39B2.3.1	F39B2.3	14787570	0.000639326193478455	0.959	NA	Other genes
propionicL1survival	I	12335423	W05B2.2.1	W05B2.2	14576765	0.000293898577290001	0.96	NA	Other genes
propionicL1survival	I	12335423	Y20C6A.4.1	Y20C6A.4	12431362	0.000481891011435963	0.96	NA	Other genes
propionicL1survival	I	12335423	K10C3.5b.1	K10C3.5	9651408	0.00134252032083354	0.964	NA	Other genes
propionicL1survival	I	12335423	F36H12.2a.1	F36H12.2	11670232	0.000175033955634496	0.966	NA	Other genes
propionicL1survival	I	12335423	K10D11.5.1	K10D11.5	14759881	0.000532154894809199	0.967	NA	Other genes
propionicL1survival	I	12335423	ZC513.4.1	vars-1	8484435	0.000171722234009473	0.968	NA	Other genes
propionicL1survival	I	12335423	B0041.2b.1	ain-2	4622776	0.000421471341998657	0.971	NA	Other genes
propionicL1survival	I	12335423	F31F7.1b.1	F31F7.1	14187420	0.000230400334225784	0.971	NA	Other genes
propionicL1survival	I	12335423	K04H8.3.1	K04H8.3	14400730	0.000530885879488722	0.971	NA	Other genes
propionicL1survival	I	12335423	Y119C1B.10b.1	Y119C1B.10	4588009	0.000148777931647923	0.977	NA	Other genes
propionicL1survival	I	12335423	C08E3.11	fbxa-159	13355703	0.00203673674067655	0.981	NA	Other genes
propionicL1survival	I	12335423	T12C9.3f.1	twk-2	11235630	2.1292668504361e-05	0.982	NA	Other genes
propionicL1survival	I	12335423	F28G4.1.1	cyp-37B1	13463537	0.000332940190832409	0.983	NA	Other genes
propionicL1survival	I	12335423	F58D5.4c.1	ksr-2	11956767	5.90685853764767e-05	0.985	NA	Other genes
propionicL1survival	I	12335423	F32A7.7.1	str-245	14880240	5.732195254513e-06	0.988	NA	Other genes
propionicL1survival	I	12335423	Y52B11A.11.1	Y52B11A.11	11030910	1.724708885971e-05	0.997	NA	Other genes
propionicL1survival	I	2113910	Y111B2A.8b.1	aakg-1	1224025	0.0627256366822645	0.013	0 ≤ prop_med ≤ 1	Other genes
propionicL1survival	I	2113910	Y57G11C.46.1	Y57G11C.46	1200305	0.0578060590094573	0.021	NA	Other genes
propionicL1survival	I	2113910	F32D1.3a.1	F32D1.3	1200305	0.0563408744766917	0.031	0 ≤ prop_med ≤ 1	Other genes
propionicL1survival	I	2113910	T08E11.3.1	math-40	2775461	0.104746782225999	0.036	0 ≤ prop_med ≤ 1	math-40
propionicL1survival	I	2113910	Y92H12BR.3a.1	Y92H12BR.3	1557672	0.0393171370586305	0.044	0 ≤ prop_med ≤ 1	Other genes
propionicL1survival	I	2113910	F56G4.2.1	pes-2.1	11353735	0.0534197182276226	0.049	0 ≤ prop_med ≤ 1	Other genes
propionicL1survival	I	2113910	Y102A5C.1.2	fbxa-206	2417713	0.0482168034205105	0.062	NA	Other genes
propionicL1survival	I	2113910	F25G6.1.2	F25G6.1	7282216	0.0443417236731052	0.065	NA	Other genes
propionicL1survival	I	2113910	Y71G12B.21.1	pqn-88	1673141	0.0351733228615721	0.074	NA	Other genes
propionicL1survival	I	2113910	Y48G1BL.3	puf-10	345372	0.0321287774766293	0.075	NA	Other genes
propionicL1survival	I	2113910	Y71G12B.9a.1	lin-65	2728998	0.0262674483785721	0.093	NA	Other genes
propionicL1survival	I	2113910	C18F3.2b.2	sax-7	880114	0.0451649683959687	0.099	NA	Other genes
propionicL1survival	I	2113910	D1007.10a.1	D1007.10	4842353	0.0371404493550047	0.119	NA	Other genes
propionicL1survival	I	2113910	Y48G8AL.1a.1	herc-1	4930428	0.0671172479365479	0.129	NA	Other genes
propionicL1survival	I	2113910	Y20F4.4b.1	Y20F4.4	2056750	0.0229266704733562	0.132	NA	Other genes
propionicL1survival	I	2113910	Y75B8A.21.1	fbxa-89	1636553	0.032159123722526	0.134	NA	Other genes
propionicL1survival	I	2113910	Y92H12BR.6.1	set-29	1400428	0.0523679410736558	0.137	NA	Other genes
propionicL1survival	I	2113910	Y41D4B.18	Y41D4B.18	707201	0.0272701558435352	0.143	NA	Other genes
propionicL1survival	I	2113910	Y48G8AL.5a.2	nsun-2	1185263	0.062232029509533	0.177	0 ≤ prop_med ≤ 1	Other genes
propionicL1survival	I	2113910	Y39G10AR.20.1	tbca-1	2284924	0.0190734103131375	0.183	NA	Other genes
propionicL1survival	I	2113910	Y92H12BR.3a.2	Y92H12BR.3	1410349	0.0273183615170958	0.184	NA	Other genes
propionicL1survival	I	2113910	F59A3.6e.1	rpa-4	4357553	0.0170843164115704	0.195	NA	Other genes
propionicL1survival	I	2113910	Y92H12BR.3b.1	Y92H12BR.3	1460652	0.0211982544345473	0.209	NA	Other genes
propionicL1survival	I	2113910	Y37E3.5a.1	arl-13	2118322	0.0383521430906997	0.212	NA	Other genes
propionicL1survival	I	2113910	F23C8.3b.1	F23C8.3	2440304	0.014378200260056	0.216	NA	Other genes
propionicL1survival	I	2113910	F58E10.5.1	end-3	2386041	0.0256912619529432	0.218	NA	Other genes
propionicL1survival	I	2113910	Y39D8A.1a.1	Y39D8A.1	3110638	0.0250998989203536	0.218	NA	Other genes
propionicL1survival	I	2113910	F56H11.1a.2	fbl-1	1627088	0.0201861625031037	0.224	NA	Other genes
propionicL1survival	I	2113910	F52F12.4.1	lsl-1	9651408	0.0127083983660833	0.23	NA	Other genes
propionicL1survival	I	2113910	C41D11.1f.2	eri-6	4434616	0.0157814570020056	0.238	NA	Other genes
propionicL1survival	I	2113910	W08D2.6.1	col-123	1627088	0.0171841971778113	0.243	NA	Other genes
propionicL1survival	I	2113910	C06A5.7a.1	unc-94	6074462	0.0153146095435324	0.245	NA	Other genes
propionicL1survival	I	2113910	D2023.2a.1	pyc-1	1181220	0.014110996390531	0.245	NA	Other genes
propionicL1survival	I	2113910	F07A11.1.1	F07A11.1	1207814	0.0034426065915413	0.249	NA	Other genes
propionicL1survival	I	2113910	W04H10.6a.1	W04H10.6	1543438	0.0266669457107328	0.25	NA	Other genes
propionicL1survival	I	2113910	Y54E10BR.4.2	Y54E10BR.4	3017236	0.0172651064223208	0.25	NA	Other genes
propionicL1survival	I	2113910	Y17G7B.1.1	acbp-6	663694	0.0109929676916983	0.26	NA	Other genes
propionicL1survival	I	2113910	Y71F9AL.10a.1	Y71F9AL.10	2804940	0.0142052686689239	0.26	NA	Other genes
propionicL1survival	I	2113910	Y74C10AR.3a.2	abtm-1	2447699	0.0394948021381443	0.262	NA	Other genes
propionicL1survival	I	2113910	Y74C9A.2a.2	nlp-40	839222	0.0205745293834644	0.268	NA	Other genes
propionicL1survival	I	2113910	Y71G12B.13.1	Y71G12B.13	1748330	0.0219352929563892	0.27	NA	Other genes
propionicL1survival	I	2113910	Y48G8AL.11b.1	haf-6	1139198	0.0190882271663739	0.274	NA	Other genes
propionicL1survival	I	2113910	Y95B8A.11a.1	him-19	1059600	0.0161950758012456	0.277	NA	Other genes
propionicL1survival	I	2113910	F58B3.5a.1	mars-1	12921	0.0187906491169441	0.278	NA	Other genes
propionicL1survival	I	2113910	Y48G8AL.13a.1	Y48G8AL.13	1224025	0.0295453147536948	0.281	NA	Other genes
propionicL1survival	I	2113910	R119.2.1	R119.2	47642	0.0154082040485377	0.282	NA	Other genes
propionicL1survival	I	2113910	F39H12.4.1	igcm-1	1200305	0.0137213583965368	0.284	NA	Other genes
propionicL1survival	I	2113910	W09H1.1a.1	W09H1.1	12581234	0.020289928798971	0.286	NA	Other genes
propionicL1survival	I	2113910	M03C11.7.2	prp-3	12921	0.0174250176977943	0.288	NA	Other genes
propionicL1survival	I	2113910	ZK402.5.1	ZK402.5	345372	0.0305966274998687	0.289	NA	Other genes
propionicL1survival	I	2113910	C24A8.1.1	dop-6	1486763	0.0189012471267061	0.294	NA	Other genes
propionicL1survival	I	2113910	R12E2.10.1	egg-5	3524078	0.010241503809948	0.297	NA	Other genes
propionicL1survival	I	2113910	Y48G1C.10a.1	Y48G1C.10	525192	0.0101722471826955	0.306	NA	Other genes
propionicL1survival	I	2113910	W05F2.2	enu-3.4	6729971	0.0300092136407823	0.311	NA	Other genes
propionicL1survival	I	2113910	K09H11.7.1	pgph-1	1886781	0.0146167595090677	0.314	NA	Other genes
propionicL1survival	I	2113910	Y71F9B.8a.2	lron-11	2877377	0.0182337853158812	0.314	NA	Other genes
propionicL1survival	I	2113910	Y54E10A.11.1	Y54E10A.11	3147807	0.00980345422748813	0.321	NA	Other genes
propionicL1survival	I	2113910	Y74C9A.2a.1	nlp-40	663694	0.0126521933983166	0.325	NA	Other genes
propionicL1survival	I	2113910	K10C2.12.1	K10C2.12	663694	0.01484666081652	0.333	NA	Other genes
propionicL1survival	I	2113910	F23C8.7.1	F23C8.7	2415282	0.00899806699928055	0.334	NA	Other genes
propionicL1survival	I	2113910	F23C8.4.1	ubxn-1	2433866	0.0125958571292569	0.336	NA	Other genes
propionicL1survival	I	2113910	ZK180.5c.1	ZK180.5	2013029	0.0201324893586662	0.341	NA	Other genes
propionicL1survival	I	2113910	Y37E3.3.2	rpb-10	2170698	0.0121167832741568	0.343	NA	Other genes
propionicL1survival	I	2113910	Y110A7A.3.1	unc-63	4775095	0.0112893463501068	0.346	NA	Other genes
propionicL1survival	I	2113910	Y39G10AR.21a.1	nsun-4	2324491	0.0177693349397745	0.358	NA	Other genes
propionicL1survival	I	2113910	F23C8.9.1	tipn-1	2297690	0.00991008077618724	0.364	NA	Other genes
propionicL1survival	I	2113910	Y71G12B.31b.1	Y71G12B.31	1575606	0.0209735435735859	0.368	NA	Other genes
propionicL1survival	I	2113910	H15N14.1c.2	adr-1	6864402	0.00938803840906798	0.37	NA	Other genes
propionicL1survival	I	2113910	Y18H1A.4.1	Y18H1A.4	777407	0.00900554115309146	0.373	NA	Other genes
propionicL1survival	I	2113910	Y51F10.11.1	Y51F10.11	2086842	0.0212963267422569	0.382	NA	Other genes
propionicL1survival	I	2113910	K10C3.5b.1	K10C3.5	9651408	0.00956452162729764	0.385	NA	Other genes
propionicL1survival	I	2113910	D1086.4a.1	him-5	1636553	0.0094303216196834	0.386	NA	Other genes
propionicL1survival	I	2113910	Y65B4A.6a.1	Y65B4A.6	606864	0.0106729592369926	0.386	NA	Other genes
propionicL1survival	I	2113910	Y39G10AR.7b.1	ekl-7	2359948	0.0164669463349493	0.391	NA	Other genes
propionicL1survival	I	2113910	Y20F4.4a.1	Y20F4.4	2118322	0.0194786258908738	0.393	NA	Other genes
propionicL1survival	I	2113910	Y73E7A.1a.2	Y73E7A.1	1651794	0.00981514003782219	0.395	NA	Other genes
propionicL1survival	I	2113910	K08D8.4d.1	K08D8.4	1689321	0.0101499391994242	0.398	NA	Other genes
propionicL1survival	I	2113910	C17C3.1a.1	C17C3.1	345372	0.0127170747205885	0.401	NA	Other genes
propionicL1survival	I	2113910	M142.4.1	vab-7	1549172	0.00804931997538014	0.404	NA	Other genes
propionicL1survival	I	2113910	T23H2.1.1	npp-12	12921	0.0114424449349235	0.407	NA	Other genes
propionicL1survival	I	2113910	Y37A1B.7.1	Y37A1B.7	2013029	0.0123536729057344	0.415	NA	Other genes
propionicL1survival	I	2113910	Y48G8AL.6.1	smg-2	1149835	0.00722414906872197	0.415	NA	Other genes
propionicL1survival	I	2113910	T27A3.6.2	nmrk-1	4978135	0.00598528154552111	0.417	NA	Other genes
propionicL1survival	I	2113910	Y44E3B.1a.2	zip-4	3264891	0.0104295795598439	0.42	NA	Other genes
propionicL1survival	I	2113910	C26C6.5b.1	dcp-66	10117295	0.0230087343988679	0.428	NA	Other genes
propionicL1survival	I	2113910	R11A5.2.2	nud-2	6864402	0.0104851004601592	0.428	NA	Other genes
propionicL1survival	I	2113910	Y39G10AR.21a.2	nsun-4	2324491	0.0161576197685481	0.428	NA	Other genes
propionicL1survival	I	2113910	Y48G1BM.1.1	snpc-3.2	47642	0.0128641242501085	0.429	NA	Other genes
propionicL1survival	I	2113910	F33H2.6.2	F33H2.6	14802008	0.020920089626437	0.431	NA	Other genes
propionicL1survival	I	2113910	M01B12.4c.1	M01B12.4	3073760	0.00652480237791041	0.436	NA	Other genes
propionicL1survival	I	2113910	M01B12.4c.2	M01B12.4	3073760	0.0132967532036194	0.437	NA	Other genes
propionicL1survival	I	2113910	VH15N14R.1.1	VH15N14R.1	7802091	0.0147109426482671	0.437	NA	Other genes
propionicL1survival	I	2113910	ZK637.18	ZK637.18	981568	0.0118798801698069	0.437	NA	Other genes
propionicL1survival	I	2113910	T07G12.10.2	zim-2	1218959	0.00631652768965792	0.442	NA	Other genes
propionicL1survival	I	2113910	Y92H12BR.8.1	mrpl-15	1435250	0.00888334664363302	0.442	NA	Other genes
propionicL1survival	I	2113910	C49G7.11.1	djr-1.2	922115	0.00662628381595301	0.45	NA	Other genes
propionicL1survival	I	2113910	Y105E8B.11.1	Y105E8B.11	2775461	0.0180240363274984	0.45	NA	Other genes
propionicL1survival	I	2113910	F26A3.5.2	F26A3.5	7570359	0.00600751530795767	0.453	NA	Other genes
propionicL1survival	I	2113910	F56A6.1a.1	sago-2	630429	0.0073174402048702	0.457	NA	Other genes
propionicL1survival	I	2113910	C10A4.3.1	C10A4.3	1549172	0.00942148076346128	0.458	NA	Other genes
propionicL1survival	I	2113910	F19C7.1.1	F19C7.1	2594698	0.0081101737694255	0.459	NA	Other genes
propionicL1survival	I	2113910	Y71G12B.8.1	ddx-27	1739301	0.0114759592707599	0.462	NA	Other genes
propionicL1survival	I	2113910	F26E4.12.1	gpx-1	9574181	0.0107174683701792	0.465	NA	Other genes
propionicL1survival	I	2113910	T04B2.1	T04B2.1	345372	0.00627199660281342	0.467	NA	Other genes
propionicL1survival	I	2113910	F58E1.12.1	fbxc-26	4432027	0.00880451610537814	0.468	NA	Other genes
propionicL1survival	I	2113910	C06A5.7a.2	unc-94	6074462	0.00542629138447424	0.473	NA	Other genes
propionicL1survival	I	2113910	F53B7.3.1	isy-1	275446	0.0124988354025519	0.475	NA	Other genes
propionicL1survival	I	2113910	B0041.2c.1	ain-2	4686874	0.00545240092208174	0.478	NA	Other genes
propionicL1survival	I	2113910	Y23H5B.9.1	nspd-8	2565493	0.0118835615065431	0.478	NA	Other genes
propionicL1survival	I	2113910	AH9.2.1	crn-4	1549172	0.00458728470945483	0.48	NA	Other genes
propionicL1survival	I	2113910	F25B5.7d.1	nono-1	1585923	0.0104276602973183	0.483	NA	Other genes
propionicL1survival	I	2113910	C44E4.1b.2	ubr-4	4622776	0.00591011837452862	0.485	NA	Other genes
propionicL1survival	I	2113910	Y39G10AR.16.1	Y39G10AR.16	2393626	0.012312760248792	0.487	NA	Other genes
propionicL1survival	I	2113910	E02H1.2.1	eral-1	1549172	0.00786787241324749	0.494	NA	Other genes
propionicL1survival	I	2113910	D1037.1.1	D1037.1	3673319	0.00646119278648865	0.503	NA	Other genes
propionicL1survival	I	2113910	R10E4.2g.2	sup-26	2941076	0.00429056388631841	0.505	NA	Other genes
propionicL1survival	I	2113910	Y41D4B.13a.2	ced-2	1623613	0.0159201927605202	0.505	NA	Other genes
propionicL1survival	I	2113910	K05B2.5c.1	mct-4	1600076	0.00491351050999164	0.511	NA	Other genes
propionicL1survival	I	2113910	Y23H5B.7b	Y23H5B.7	2561962	0.0102255484699115	0.511	NA	Other genes
propionicL1survival	I	2113910	Y48G1BL.1	snpc-3.3	362395	0.00528921705740742	0.511	NA	Other genes
propionicL1survival	I	2113910	Y95B8A.5a.1	gpa-16	922115	0.0166778912577601	0.511	NA	Other genes
propionicL1survival	I	2113910	K02F3.12a.1	K02F3.12	565394	0.0104778639800646	0.517	NA	Other genes
propionicL1survival	I	2113910	T10B9.5.1	cyp-13A3	707201	0.0113951596987893	0.519	NA	Other genes
propionicL1survival	I	2113910	F32B5.2.1	F32B5.2	2852511	0.0089261151627664	0.522	NA	Other genes
propionicL1survival	I	2113910	Y54G11A.6.2	ctl-1	14542418	0.00702667214587244	0.522	NA	Other genes
propionicL1survival	I	2113910	K02G10.1.1	dhhc-10	275446	0.00550118266708999	0.526	NA	Other genes
propionicL1survival	I	2113910	Y71F9B.16a.1	dnj-30	2548402	0.0051080160239767	0.53	NA	Other genes
propionicL1survival	I	2113910	F56A6.4a.1	eme-1	513134	0.00809525181685906	0.531	NA	Other genes
propionicL1survival	I	2113910	Y48G8AL.5a.1	nsun-2	1185263	0.03617723564002	0.534	NA	Other genes
propionicL1survival	I	2113910	Y69H2.7a.1	Y69H2.7	1583981	0.00848722659536453	0.536	NA	Other genes
propionicL1survival	I	2113910	C30C11.4.2	hsp-110	2359948	0.0117656159651564	0.537	NA	Other genes
propionicL1survival	I	2113910	F11C3.2.1	unc-122	1536513	0.00401221468309413	0.544	NA	Other genes
propionicL1survival	I	2113910	Y48G1C.5.1	Y48G1C.5	362395	0.00555252781904663	0.546	NA	Other genes
propionicL1survival	I	2113910	C39E6.6.1	npr-1	1585923	0.00554788698272192	0.547	NA	Other genes
propionicL1survival	I	2113910	D1081.19b.2	D1081.19	8738362	0.00486719935964051	0.547	NA	Other genes
propionicL1survival	I	2113910	F40E3.7	F40E3.7	2638525	0.00596548441870715	0.548	NA	Other genes
propionicL1survival	I	2113910	Y54E10A.12.2	syp-5	3188224	0.00573732740542517	0.552	NA	Other genes
propionicL1survival	I	2113910	C36A4.6.1	cyp-25A4	1636553	0.00814017694805634	0.558	NA	Other genes
propionicL1survival	I	2113910	B0511.9a.1	cdc-26	10222404	0.00341968192612567	0.564	NA	Other genes
propionicL1survival	I	2113910	Y95D11A.5.1	Y95D11A.5	3210073	0.0123929569976127	0.564	NA	Other genes
propionicL1survival	I	2113910	W01B11.1.1	W01B11.1	3297353	0.00373994670350397	0.565	NA	Other genes
propionicL1survival	I	2113910	C05B5.5a.1	C05B5.5	1071327	0.00410271057308705	0.567	NA	Other genes
propionicL1survival	I	2113910	Y48G8AL.1e.1	herc-1	1221135	0.00398843306759235	0.567	NA	Other genes
propionicL1survival	I	2113910	D1081.19a.1	D1081.19	8738362	0.00309916512531451	0.571	NA	Other genes
propionicL1survival	I	2113910	T21E3.1.2	egg-4	3689285	0.00403247897991858	0.58	NA	Other genes
